Integrais por Barra PC
Tempo;Resultado;Erro;A;B
0;1972.67;527.331;0;10
0;1972.79;527.213;0;10
0;1972.9;527.096;0;10
0;1973.02;526.979;0;10
0;1973.14;526.862;0;10
0;1973.26;526.745;0;10
0;1973.37;526.628;0;10
0;1973.49;526.511;0;10
0;1973.61;526.393;0;10
0;1973.72;526.276;0;10
0;1973.84;526.159;0;10
0;1973.96;526.042;0;10
0;1974.08;525.925;0;10
0;1974.19;525.807;0;10
0;1974.31;525.69;0;10
0;1974.43;525.573;0;10
0;1974.54;525.456;0;10
0;1974.66;525.339;0;10
0;1974.78;525.221;0;10
0;1974.9;525.104;0;10
0;1975.01;524.987;0;10
0;1975.13;524.87;0;10
0;1975.25;524.752;0;10
0;1975.36;524.635;0;10
0;1975.48;524.518;0;10
0;1975.6;524.401;0;10
0;1975.72;524.283;0;10
0;1975.83;524.166;0;10
0;1975.95;524.049;0;10
0;1976.07;523.931;0;10
0;1976.19;523.814;0;10
0;1976.3;523.697;0;10
0;1976.42;523.58;0;10
0;1976.54;523.462;0;10
0;1976.66;523.345;0;10
0;1976.77;523.228;0;10
0;1976.89;523.11;0;10
0;1977.01;522.993;0;10
0;1977.12;522.876;0;10
0;1977.24;522.758;0;10
0;1977.36;522.641;0;10
0;1977.48;522.524;0;10
0;1977.59;522.406;0;10
0;1977.71;522.289;0;10
0;1977.83;522.172;0;10
0;1977.95;522.054;0;10
0;1978.06;521.937;0;10
0;1978.18;521.819;0;10
0;1978.3;521.702;0;10
0;1978.42;521.585;0;10
0;1978.53;521.467;0;10
0;1978.65;521.35;0;10
0;1978.77;521.233;0;10
0;1978.88;521.115;0;10
0;1979;520.998;0;10
0;1979.12;520.88;0;10
0;1979.24;520.763;0;10
0;1979.35;520.645;0;10
0;1979.47;520.528;0;10
0;1979.59;520.411;0;10
0;1979.71;520.293;0;10
0;1979.82;520.176;0;10
0;1979.94;520.058;0;10
0;1980.06;519.941;0;10
0;1980.18;519.823;0;10
0;1980.29;519.706;0;10
0;1980.41;519.588;0;10
0;1980.53;519.471;0;10
0;1980.65;519.353;0;10
0;1980.76;519.236;0;10
0;1980.88;519.118;0;10
0;1981;519.001;0;10
0;1981.12;518.883;0;10
0;1981.23;518.766;0;10
0;1981.35;518.648;0;10
0;1981.47;518.531;0;10
0;1981.59;518.413;0;10
0;1981.7;518.296;0;10
0;1981.82;518.178;0;10
0;1981.94;518.061;0;10
0;1982.06;517.943;0;10
0;1982.17;517.826;0;10
0;1982.29;517.708;0;10
0;1982.41;517.59;0;10
0;1982.53;517.473;0;10
0;1982.64;517.355;0;10
0;1982.76;517.238;0;10
0;1982.88;517.12;0;10
0;1983;517.002;0;10
0;1983.12;516.885;0;10
0;1983.23;516.767;0;10
0;1983.35;516.65;0;10
0;1983.47;516.532;0;10
0;1983.59;516.414;0;10
0;1983.7;516.297;0;10
0;1983.82;516.179;0;10
0;1983.94;516.062;0;10
0;1984.06;515.944;0;10
0;1984.17;515.826;0;10
0;1984.29;515.709;0;10
0;1984.41;515.591;0;10
0;1984.53;515.473;0;10
0;1984.64;515.356;0;10
0;1984.76;515.238;0;10
0;1984.88;515.12;0;10
0;1985;515.003;0;10
0;1985.12;514.885;0;10
0;1985.23;514.767;0;10
0;1985.35;514.65;0;10
0;1985.47;514.532;0;10
0;1985.59;514.414;0;10
0;1985.7;514.296;0;10
0;1985.82;514.179;0;10
0;1985.94;514.061;0;10
0;1986.06;513.943;0;10
0;1986.17;513.826;0;10
0;1986.29;513.708;0;10
0;1986.41;513.59;0;10
0;1986.53;513.472;0;10
0;1986.65;513.355;0;10
0;1986.76;513.237;0;10
0;1986.88;513.119;0;10
0;1987;513.001;0;10
0;1987.12;512.883;0;10
0;1987.23;512.766;0;10
0;1987.35;512.648;0;10
0;1987.47;512.53;0;10
0;1987.59;512.412;0;10
0;1987.71;512.295;0;10
0;1987.82;512.177;0;10
0;1987.94;512.059;0;10
0;1988.06;511.941;0;10
0;1988.18;511.823;0;10
0;1988.29;511.705;0;10
0;1988.41;511.588;0;10
0;1988.53;511.47;0;10
0;1988.65;511.352;0;10
0;1988.77;511.234;0;10
0;1988.88;511.116;0;10
0;1989;510.998;0;10
0;1989.12;510.881;0;10
0;1989.24;510.763;0;10
0;1989.36;510.645;0;10
0;1989.47;510.527;0;10
0;1989.59;510.409;0;10
0;1989.71;510.291;0;10
0;1989.83;510.173;0;10
0;1989.94;510.055;0;10
0;1990.06;509.937;0;10
0;1990.18;509.819;0;10
0;1990.3;509.702;0;10
0;1990.42;509.584;0;10
0;1990.53;509.466;0;10
0;1990.65;509.348;0;10
0;1990.77;509.23;0;10
0;1990.89;509.112;0;10
0;1991.01;508.994;0;10
0;1991.12;508.876;0;10
0;1991.24;508.758;0;10
0;1991.36;508.64;0;10
0;1991.48;508.522;0;10
0;1991.6;508.404;0;10
0;1991.71;508.286;0;10
0;1991.83;508.168;0;10
0;1991.95;508.05;0;10
0;1992.07;507.932;0;10
0;1992.19;507.814;0;10
0;1992.3;507.696;0;10
0;1992.42;507.578;0;10
0;1992.54;507.46;0;10
0;1992.66;507.342;0;10
0;1992.78;507.224;0;10
0;1992.89;507.106;0;10
0;1993.01;506.988;0;10
0;1993.13;506.87;0;10
0;1993.25;506.752;0;10
0;1993.37;506.634;0;10
0;1993.48;506.516;0;10
0;1993.6;506.398;0;10
0;1993.72;506.28;0;10
0;1993.84;506.162;0;10
0;1993.96;506.044;0;10
0;1994.07;505.925;0;10
0;1994.19;505.807;0;10
0;1994.31;505.689;0;10
0;1994.43;505.571;0;10
0;1994.55;505.453;0;10
0;1994.67;505.335;0;10
0;1994.78;505.217;0;10
0;1994.9;505.099;0;10
0;1995.02;504.981;0;10
0;1995.14;504.862;0;10
0;1995.26;504.744;0;10
0;1995.37;504.626;0;10
0;1995.49;504.508;0;10
0;1995.61;504.39;0;10
0;1995.73;504.272;0;10
0;1995.85;504.154;0;10
0;1995.96;504.035;0;10
0;1996.08;503.917;0;10
0;1996.2;503.799;0;10
0;1996.32;503.681;0;10
0;1996.44;503.563;0;10
0;1996.56;503.444;0;10
0;1996.67;503.326;0;10
0;1996.79;503.208;0;10
0;1996.91;503.09;0;10
0;1997.03;502.972;0;10
0;1997.15;502.853;0;10
0;1997.26;502.735;0;10
0;1997.38;502.617;0;10
0;1997.5;502.499;0;10
0;1997.62;502.381;0;10
0;1997.74;502.262;0;10
0;1997.86;502.144;0;10
0;1997.97;502.026;0;10
0;1998.09;501.907;0;10
0;1998.21;501.789;0;10
0;1998.33;501.671;0;10
0;1998.45;501.553;0;10
0;1998.57;501.434;0;10
0;1998.68;501.316;0;10
0;1998.8;501.198;0;10
0;1998.92;501.08;0;10
0;1999.04;500.961;0;10
0;1999.16;500.843;0;10
0;1999.28;500.725;0;10
0;1999.39;500.606;0;10
0;1999.51;500.488;0;10
0;1999.63;500.37;0;10
0;1999.75;500.251;0;10
0;1999.87;500.133;0;10
0;1999.99;500.015;0;10
0;2000.1;499.896;0;10
0;2000.22;499.778;0;10
0;2000.34;499.66;0;10
0;2000.46;499.541;0;10
0;2000.58;499.423;0;10
0;2000.7;499.304;0;10
0;2000.81;499.186;0;10
0;2000.93;499.068;0;10
0;2001.05;498.949;0;10
0;2001.17;498.831;0;10
0;2001.29;498.712;0;10
0;2001.41;498.594;0;10
0;2001.52;498.476;0;10
0;2001.64;498.357;0;10
0;2001.76;498.239;0;10
0;2001.88;498.12;0;10
0;2002;498.002;0;10
0;2002.12;497.883;0;10
0;2002.24;497.765;0;10
0;2002.35;497.647;0;10
0;2002.47;497.528;0;10
0;2002.59;497.41;0;10
0;2002.71;497.291;0;10
0;2002.83;497.173;0;10
0;2002.95;497.054;0;10
0;2003.06;496.936;0;10
0;2003.18;496.817;0;10
0;2003.3;496.699;0;10
0;2003.42;496.58;0;10
0;2003.54;496.462;0;10
0;2003.66;496.343;0;10
0;2003.78;496.225;0;10
0;2003.89;496.106;0;10
0;2004.01;495.988;0;10
0;2004.13;495.869;0;10
0;2004.25;495.751;0;10
0;2004.37;495.632;0;10
0;2004.49;495.514;0;10
0;2004.61;495.395;0;10
0;2004.72;495.276;0;10
0;2004.84;495.158;0;10
0;2004.96;495.039;0;10
0;2005.08;494.921;0;10
0;2005.2;494.802;0;10
0;2005.32;494.684;0;10
0;2005.44;494.565;0;10
0;2005.55;494.446;0;10
0;2005.67;494.328;0;10
0;2005.79;494.209;0;10
0;2005.91;494.091;0;10
0;2006.03;493.972;0;10
0;2006.15;493.853;0;10
0;2006.27;493.735;0;10
0;2006.38;493.616;0;10
0;2006.5;493.497;0;10
0;2006.62;493.379;0;10
0;2006.74;493.26;0;10
0;2006.86;493.141;0;10
0;2006.98;493.023;0;10
0;2007.1;492.904;0;10
0;2007.21;492.785;0;10
0;2007.33;492.667;0;10
0;2007.45;492.548;0;10
0;2007.57;492.429;0;10
0;2007.69;492.311;0;10
0;2007.81;492.192;0;10
0;2007.93;492.073;0;10
0;2008.05;491.955;0;10
0;2008.16;491.836;0;10
0;2008.28;491.717;0;10
0;2008.4;491.599;0;10
0;2008.52;491.48;0;10
0;2008.64;491.361;0;10
0;2008.76;491.242;0;10
0;2008.88;491.124;0;10
0;2009;491.005;0;10
0;2009.11;490.886;0;10
0;2009.23;490.767;0;10
0;2009.35;490.649;0;10
0;2009.47;490.53;0;10
0;2009.59;490.411;0;10
0;2009.71;490.292;0;10
0;2009.83;490.173;0;10
0;2009.95;490.055;0;10
0;2010.06;489.936;0;10
0;2010.18;489.817;0;10
0;2010.3;489.698;0;10
0;2010.42;489.579;0;10
0;2010.54;489.461;0;10
0;2010.66;489.342;0;10
0;2010.78;489.223;0;10
0;2010.9;489.104;0;10
0;2011.01;488.985;0;10
0;2011.13;488.867;0;10
0;2011.25;488.748;0;10
0;2011.37;488.629;0;10
0;2011.49;488.51;0;10
0;2011.61;488.391;0;10
0;2011.73;488.272;0;10
0;2011.85;488.153;0;10
0;2011.97;488.034;0;10
0;2012.08;487.916;0;10
0;2012.2;487.797;0;10
0;2012.32;487.678;0;10
0;2012.44;487.559;0;10
0;2012.56;487.44;0;10
0;2012.68;487.321;0;10
0;2012.8;487.202;0;10
0;2012.92;487.083;0;10
0;2013.04;486.964;0;10
0;2013.15;486.845;0;10
0;2013.27;486.726;0;10
0;2013.39;486.608;0;10
0;2013.51;486.489;0;10
0;2013.63;486.37;0;10
0;2013.75;486.251;0;10
0;2013.87;486.132;0;10
0;2013.99;486.013;0;10
0;2014.11;485.894;0;10
0;2014.23;485.775;0;10
0;2014.34;485.656;0;10
0;2014.46;485.537;0;10
0;2014.58;485.418;0;10
0;2014.7;485.299;0;10
0;2014.82;485.18;0;10
0;2014.94;485.061;0;10
0;2015.06;484.942;0;10
0;2015.18;484.823;0;10
0;2015.3;484.704;0;10
0;2015.42;484.585;0;10
0;2015.53;484.466;0;10
0;2015.65;484.347;0;10
0;2015.77;484.228;0;10
0;2015.89;484.109;0;10
0;2016.01;483.989;0;10
0;2016.13;483.87;0;10
0;2016.25;483.751;0;10
0;2016.37;483.632;0;10
0;2016.49;483.513;0;10
0;2016.61;483.394;0;10
0;2016.72;483.275;0;10
0;2016.84;483.156;0;10
0;2016.96;483.037;0;10
0;2017.08;482.918;0;10
0;2017.2;482.799;0;10
0;2017.32;482.68;0;10
0;2017.44;482.56;0;10
0;2017.56;482.441;0;10
0;2017.68;482.322;0;10
0;2017.8;482.203;0;10
0;2017.92;482.084;0;10
0;2018.04;481.965;0;10
0;2018.15;481.846;0;10
0;2018.27;481.726;0;10
0;2018.39;481.607;0;10
0;2018.51;481.488;0;10
0;2018.63;481.369;0;10
0;2018.75;481.25;0;10
0;2018.87;481.131;0;10
0;2018.99;481.011;0;10
0;2019.11;480.892;0;10
0;2019.23;480.773;0;10
0;2019.35;480.654;0;10
0;2019.47;480.535;0;10
0;2019.58;480.415;0;10
0;2019.7;480.296;0;10
0;2019.82;480.177;0;10
0;2019.94;480.058;0;10
0;2020.06;479.938;0;10
0;2020.18;479.819;0;10
0;2020.3;479.7;0;10
0;2020.42;479.581;0;10
0;2020.54;479.461;0;10
0;2020.66;479.342;0;10
0;2020.78;479.223;0;10
0;2020.9;479.104;0;10
0;2021.02;478.984;0;10
0;2021.13;478.865;0;10
0;2021.25;478.746;0;10
0;2021.37;478.626;0;10
0;2021.49;478.507;0;10
0;2021.61;478.388;0;10
0;2021.73;478.269;0;10
0;2021.85;478.149;0;10
0;2021.97;478.03;0;10
0;2022.09;477.911;0;10
0;2022.21;477.791;0;10
0;2022.33;477.672;0;10
0;2022.45;477.553;0;10
0;2022.57;477.433;0;10
0;2022.69;477.314;0;10
0;2022.81;477.195;0;10
0;2022.92;477.075;0;10
0;2023.04;476.956;0;10
0;2023.16;476.836;0;10
0;2023.28;476.717;0;10
0;2023.4;476.598;0;10
0;2023.52;476.478;0;10
0;2023.64;476.359;0;10
0;2023.76;476.239;0;10
0;2023.88;476.12;0;10
0;2024;476.001;0;10
0;2024.12;475.881;0;10
0;2024.24;475.762;0;10
0;2024.36;475.642;0;10
0;2024.48;475.523;0;10
0;2024.6;475.403;0;10
0;2024.72;475.284;0;10
0;2024.84;475.165;0;10
0;2024.95;475.045;0;10
0;2025.07;474.926;0;10
0;2025.19;474.806;0;10
0;2025.31;474.687;0;10
0;2025.43;474.567;0;10
0;2025.55;474.448;0;10
0;2025.67;474.328;0;10
0;2025.79;474.209;0;10
0;2025.91;474.089;0;10
0;2026.03;473.97;0;10
0;2026.15;473.85;0;10
0;2026.27;473.731;0;10
0;2026.39;473.611;0;10
0;2026.51;473.492;0;10
0;2026.63;473.372;0;10
0;2026.75;473.253;0;10
0;2026.87;473.133;0;10
0;2026.99;473.014;0;10
0;2027.11;472.894;0;10
0;2027.23;472.775;0;10
0;2027.35;472.655;0;10
0;2027.46;472.535;0;10
0;2027.58;472.416;0;10
0;2027.7;472.296;0;10
0;2027.82;472.177;0;10
0;2027.94;472.057;0;10
0;2028.06;471.938;0;10
0;2028.18;471.818;0;10
0;2028.3;471.698;0;10
0;2028.42;471.579;0;10
0;2028.54;471.459;0;10
0;2028.66;471.339;0;10
0;2028.78;471.22;0;10
0;2028.9;471.1;0;10
0;2029.02;470.981;0;10
0;2029.14;470.861;0;10
0;2029.26;470.741;0;10
0;2029.38;470.622;0;10
0;2029.5;470.502;0;10
0;2029.62;470.382;0;10
0;2029.74;470.263;0;10
0;2029.86;470.143;0;10
0;2029.98;470.023;0;10
0;2030.1;469.904;0;10
0;2030.22;469.784;0;10
0;2030.34;469.664;0;10
0;2030.46;469.545;0;10
0;2030.58;469.425;0;10
0;2030.69;469.305;0;10
0;2030.81;469.185;0;10
0;2030.93;469.066;0;10
0;2031.05;468.946;0;10
0;2031.17;468.826;0;10
0;2031.29;468.707;0;10
0;2031.41;468.587;0;10
0;2031.53;468.467;0;10
0;2031.65;468.347;0;10
0;2031.77;468.228;0;10
0;2031.89;468.108;0;10
0;2032.01;467.988;0;10
0;2032.13;467.868;0;10
0;2032.25;467.749;0;10
0;2032.37;467.629;0;10
0;2032.49;467.509;0;10
0;2032.61;467.389;0;10
0;2032.73;467.269;0;10
0;2032.85;467.15;0;10
0;2032.97;467.03;0;10
0;2033.09;466.91;0;10
0;2033.21;466.79;0;10
0;2033.33;466.67;0;10
0;2033.45;466.55;0;10
0;2033.57;466.431;0;10
0;2033.69;466.311;0;10
0;2033.81;466.191;0;10
0;2033.93;466.071;0;10
0;2034.05;465.951;0;10
0;2034.17;465.831;0;10
0;2034.29;465.712;0;10
0;2034.41;465.592;0;10
0;2034.53;465.472;0;10
0;2034.65;465.352;0;10
0;2034.77;465.232;0;10
0;2034.89;465.112;0;10
0;2035.01;464.992;0;10
0;2035.13;464.872;0;10
0;2035.25;464.752;0;10
0;2035.37;464.632;0;10
0;2035.49;464.513;0;10
0;2035.61;464.393;0;10
0;2035.73;464.273;0;10
0;2035.85;464.153;0;10
0;2035.97;464.033;0;10
0;2036.09;463.913;0;10
0;2036.21;463.793;0;10
0;2036.33;463.673;0;10
0;2036.45;463.553;0;10
0;2036.57;463.433;0;10
0;2036.69;463.313;0;10
0;2036.81;463.193;0;10
0;2036.93;463.073;0;10
0;2037.05;462.953;0;10
0;2037.17;462.833;0;10
0;2037.29;462.713;0;10
0;2037.41;462.593;0;10
0;2037.53;462.473;0;10
0;2037.65;462.353;0;10
0;2037.77;462.233;0;10
0;2037.89;462.113;0;10
0;2038.01;461.993;0;10
0;2038.13;461.873;0;10
0;2038.25;461.753;0;10
0;2038.37;461.633;0;10
0;2038.49;461.513;0;10
0;2038.61;461.393;0;10
0;2038.73;461.273;0;10
0;2038.85;461.153;0;10
0;2038.97;461.033;0;10
0;2039.09;460.913;0;10
0;2039.21;460.792;0;10
0;2039.33;460.672;0;10
0;2039.45;460.552;0;10
0;2039.57;460.432;0;10
0;2039.69;460.312;0;10
0;2039.81;460.192;0;10
0;2039.93;460.072;0;10
0;2040.05;459.952;0;10
0;2040.17;459.832;0;10
0;2040.29;459.711;0;10
0;2040.41;459.591;0;10
0;2040.53;459.471;0;10
0;2040.65;459.351;0;10
0;2040.77;459.231;0;10
0;2040.89;459.111;0;10
0;2041.01;458.991;0;10
0;2041.13;458.87;0;10
0;2041.25;458.75;0;10
0;2041.37;458.63;0;10
0;2041.49;458.51;0;10
0;2041.61;458.39;0;10
0;2041.73;458.269;0;10
0;2041.85;458.149;0;10
0;2041.97;458.029;0;10
0;2042.09;457.909;0;10
0;2042.21;457.789;0;10
0;2042.33;457.668;0;10
0;2042.45;457.548;0;10
0;2042.57;457.428;0;10
0;2042.69;457.308;0;10
0;2042.81;457.187;0;10
0;2042.93;457.067;0;10
0;2043.05;456.947;0;10
0;2043.17;456.827;0;10
0;2043.29;456.706;0;10
0;2043.41;456.586;0;10
0;2043.53;456.466;0;10
0;2043.65;456.346;0;10
0;2043.77;456.225;0;10
0;2043.89;456.105;0;10
0;2044.02;455.985;0;10
0;2044.14;455.864;0;10
0;2044.26;455.744;0;10
0;2044.38;455.624;0;10
0;2044.5;455.504;0;10
0;2044.62;455.383;0;10
0;2044.74;455.263;0;10
0;2044.86;455.143;0;10
0;2044.98;455.022;0;10
0;2045.1;454.902;0;10
0;2045.22;454.782;0;10
0;2045.34;454.661;0;10
0;2045.46;454.541;0;10
0;2045.58;454.42;0;10
0;2045.7;454.3;0;10
0;2045.82;454.18;0;10
0;2045.94;454.059;0;10
0;2046.06;453.939;0;10
0;2046.18;453.819;0;10
0;2046.3;453.698;0;10
0;2046.42;453.578;0;10
0;2046.54;453.457;0;10
0;2046.66;453.337;0;10
0;2046.78;453.217;0;10
0;2046.9;453.096;0;10
0;2047.02;452.976;0;10
0;2047.14;452.855;0;10
0;2047.27;452.735;0;10
0;2047.39;452.614;0;10
0;2047.51;452.494;0;10
0;2047.63;452.373;0;10
0;2047.75;452.253;0;10
0;2047.87;452.133;0;10
0;2047.99;452.012;0;10
0;2048.11;451.892;0;10
0;2048.23;451.771;0;10
0;2048.35;451.651;0;10
0;2048.47;451.53;0;10
0;2048.59;451.41;0;10
0;2048.71;451.289;0;10
0;2048.83;451.169;0;10
0;2048.95;451.048;0;10
0;2049.07;450.928;0;10
0;2049.19;450.807;0;10
0;2049.31;450.687;0;10
0;2049.43;450.566;0;10
0;2049.55;450.445;0;10
0;2049.68;450.325;0;10
0;2049.8;450.204;0;10
0;2049.92;450.084;0;10
0;2050.04;449.963;0;10
0;2050.16;449.843;0;10
0;2050.28;449.722;0;10
0;2050.4;449.602;0;10
0;2050.52;449.481;0;10
0;2050.64;449.36;0;10
0;2050.76;449.24;0;10
0;2050.88;449.119;0;10
0;2051;448.999;0;10
0;2051.12;448.878;0;10
0;2051.24;448.757;0;10
0;2051.36;448.637;0;10
0;2051.48;448.516;0;10
0;2051.6;448.395;0;10
0;2051.73;448.275;0;10
0;2051.85;448.154;0;10
0;2051.97;448.034;0;10
0;2052.09;447.913;0;10
0;2052.21;447.792;0;10
0;2052.33;447.672;0;10
0;2052.45;447.551;0;10
0;2052.57;447.43;0;10
0;2052.69;447.31;0;10
0;2052.81;447.189;0;10
0;2052.93;447.068;0;10
0;2053.05;446.947;0;10
0;2053.17;446.827;0;10
0;2053.29;446.706;0;10
0;2053.41;446.585;0;10
0;2053.54;446.465;0;10
0;2053.66;446.344;0;10
0;2053.78;446.223;0;10
0;2053.9;446.102;0;10
0;2054.02;445.982;0;10
0;2054.14;445.861;0;10
0;2054.26;445.74;0;10
0;2054.38;445.619;0;10
0;2054.5;445.499;0;10
0;2054.62;445.378;0;10
0;2054.74;445.257;0;10
0;2054.86;445.136;0;10
0;2054.98;445.016;0;10
0;2055.11;444.895;0;10
0;2055.23;444.774;0;10
0;2055.35;444.653;0;10
0;2055.47;444.532;0;10
0;2055.59;444.412;0;10
0;2055.71;444.291;0;10
0;2055.83;444.17;0;10
0;2055.95;444.049;0;10
0;2056.07;443.928;0;10
0;2056.19;443.808;0;10
0;2056.31;443.687;0;10
0;2056.43;443.566;0;10
0;2056.55;443.445;0;10
0;2056.68;443.324;0;10
0;2056.8;443.203;0;10
0;2056.92;443.082;0;10
0;2057.04;442.962;0;10
0;2057.16;442.841;0;10
0;2057.28;442.72;0;10
0;2057.4;442.599;0;10
0;2057.52;442.478;0;10
0;2057.64;442.357;0;10
0;2057.76;442.236;0;10
0;2057.88;442.115;0;10
0;2058.01;441.994;0;10
0;2058.13;441.874;0;10
0;2058.25;441.753;0;10
0;2058.37;441.632;0;10
0;2058.49;441.511;0;10
0;2058.61;441.39;0;10
0;2058.73;441.269;0;10
0;2058.85;441.148;0;10
0;2058.97;441.027;0;10
0;2059.09;440.906;0;10
0;2059.21;440.785;0;10
0;2059.34;440.664;0;10
0;2059.46;440.543;0;10
0;2059.58;440.422;0;10
0;2059.7;440.301;0;10
0;2059.82;440.18;0;10
0;2059.94;440.059;0;10
0;2060.06;439.938;0;10
0;2060.18;439.817;0;10
0;2060.3;439.696;0;10
0;2060.42;439.575;0;10
0;2060.55;439.454;0;10
0;2060.67;439.333;0;10
0;2060.79;439.212;0;10
0;2060.91;439.091;0;10
0;2061.03;438.97;0;10
0;2061.15;438.849;0;10
0;2061.27;438.728;0;10
0;2061.39;438.607;0;10
0;2061.51;438.486;0;10
0;2061.64;438.365;0;10
0;2061.76;438.243;0;10
0;2061.88;438.122;0;10
0;2062;438.001;0;10
0;2062.12;437.88;0;10
0;2062.24;437.759;0;10
0;2062.36;437.638;0;10
0;2062.48;437.517;0;10
0;2062.6;437.396;0;10
0;2062.73;437.275;0;10
0;2062.85;437.154;0;10
0;2062.97;437.032;0;10
0;2063.09;436.911;0;10
0;2063.21;436.79;0;10
0;2063.33;436.669;0;10
0;2063.45;436.548;0;10
0;2063.57;436.427;0;10
0;2063.69;436.306;0;10
0;2063.82;436.184;0;10
0;2063.94;436.063;0;10
0;2064.06;435.942;0;10
0;2064.18;435.821;0;10
0;2064.3;435.7;0;10
0;2064.42;435.578;0;10
0;2064.54;435.457;0;10
0;2064.66;435.336;0;10
0;2064.79;435.215;0;10
0;2064.91;435.094;0;10
0;2065.03;434.972;0;10
0;2065.15;434.851;0;10
0;2065.27;434.73;0;10
0;2065.39;434.609;0;10
0;2065.51;434.487;0;10
0;2065.63;434.366;0;10
0;2065.76;434.245;0;10
0;2065.88;434.124;0;10
0;2066;434.002;0;10
0;2066.12;433.881;0;10
0;2066.24;433.76;0;10
0;2066.36;433.639;0;10
0;2066.48;433.517;0;10
0;2066.6;433.396;0;10
0;2066.73;433.275;0;10
0;2066.85;433.153;0;10
0;2066.97;433.032;0;10
0;2067.09;432.911;0;10
0;2067.21;432.789;0;10
0;2067.33;432.668;0;10
0;2067.45;432.547;0;10
0;2067.57;432.425;0;10
0;2067.7;432.304;0;10
0;2067.82;432.183;0;10
0;2067.94;432.061;0;10
0;2068.06;431.94;0;10
0;2068.18;431.819;0;10
0;2068.3;431.697;0;10
0;2068.42;431.576;0;10
0;2068.55;431.455;0;10
0;2068.67;431.333;0;10
0;2068.79;431.212;0;10
0;2068.91;431.09;0;10
0;2069.03;430.969;0;10
0;2069.15;430.848;0;10
0;2069.27;430.726;0;10
0;2069.4;430.605;0;10
0;2069.52;430.483;0;10
0;2069.64;430.362;0;10
0;2069.76;430.241;0;10
0;2069.88;430.119;0;10
0;2070;429.998;0;10
0;2070.12;429.876;0;10
0;2070.25;429.755;0;10
0;2070.37;429.633;0;10
0;2070.49;429.512;0;10
0;2070.61;429.39;0;10
0;2070.73;429.269;0;10
0;2070.85;429.147;0;10
0;2070.97;429.026;0;10
0;2071.1;428.904;0;10
0;2071.22;428.783;0;10
0;2071.34;428.661;0;10
0;2071.46;428.54;0;10
0;2071.58;428.418;0;10
0;2071.7;428.297;0;10
0;2071.82;428.175;0;10
0;2071.95;428.054;0;10
0;2072.07;427.932;0;10
0;2072.19;427.811;0;10
0;2072.31;427.689;0;10
0;2072.43;427.568;0;10
0;2072.55;427.446;0;10
0;2072.68;427.325;0;10
0;2072.8;427.203;0;10
0;2072.92;427.082;0;10
0;2073.04;426.96;0;10
0;2073.16;426.838;0;10
0;2073.28;426.717;0;10
0;2073.4;426.595;0;10
0;2073.53;426.474;0;10
0;2073.65;426.352;0;10
0;2073.77;426.23;0;10
0;2073.89;426.109;0;10
0;2074.01;425.987;0;10
0;2074.13;425.866;0;10
0;2074.26;425.744;0;10
0;2074.38;425.622;0;10
0;2074.5;425.501;0;10
0;2074.62;425.379;0;10
0;2074.74;425.257;0;10
0;2074.86;425.136;0;10
0;2074.99;425.014;0;10
0;2075.11;424.892;0;10
0;2075.23;424.771;0;10
0;2075.35;424.649;0;10
0;2075.47;424.527;0;10
0;2075.59;424.406;0;10
0;2075.72;424.284;0;10
0;2075.84;424.162;0;10
0;2075.96;424.041;0;10
0;2076.08;423.919;0;10
0;2076.2;423.797;0;10
0;2076.32;423.675;0;10
0;2076.45;423.554;0;10
0;2076.57;423.432;0;10
0;2076.69;423.31;0;10
0;2076.81;423.188;0;10
0;2076.93;423.067;0;10
0;2077.06;422.945;0;10
0;2077.18;422.823;0;10
0;2077.3;422.701;0;10
0;2077.42;422.58;0;10
0;2077.54;422.458;0;10
0;2077.66;422.336;0;10
0;2077.79;422.214;0;10
0;2077.91;422.093;0;10
0;2078.03;421.971;0;10
0;2078.15;421.849;0;10
0;2078.27;421.727;0;10
0;2078.39;421.605;0;10
0;2078.52;421.484;0;10
0;2078.64;421.362;0;10
0;2078.76;421.24;0;10
0;2078.88;421.118;0;10
0;2079;420.996;0;10
0;2079.13;420.874;0;10
0;2079.25;420.753;0;10
0;2079.37;420.631;0;10
0;2079.49;420.509;0;10
0;2079.61;420.387;0;10
0;2079.73;420.265;0;10
0;2079.86;420.143;0;10
0;2079.98;420.021;0;10
0;2080.1;419.899;0;10
0;2080.22;419.778;0;10
0;2080.34;419.656;0;10
0;2080.47;419.534;0;10
0;2080.59;419.412;0;10
0;2080.71;419.29;0;10
0;2080.83;419.168;0;10
0;2080.95;419.046;0;10
0;2081.08;418.924;0;10
0;2081.2;418.802;0;10
0;2081.32;418.68;0;10
0;2081.44;418.558;0;10
0;2081.56;418.436;0;10
0;2081.69;418.314;0;10
0;2081.81;418.193;0;10
0;2081.93;418.071;0;10
0;2082.05;417.949;0;10
0;2082.17;417.827;0;10
0;2082.3;417.705;0;10
0;2082.42;417.583;0;10
0;2082.54;417.461;0;10
0;2082.66;417.339;0;10
0;2082.78;417.217;0;10
0;2082.91;417.095;0;10
0;2083.03;416.973;0;10
0;2083.15;416.851;0;10
0;2083.27;416.729;0;10
0;2083.39;416.607;0;10
0;2083.52;416.485;0;10
0;2083.64;416.362;0;10
0;2083.76;416.24;0;10
0;2083.88;416.118;0;10
0;2084;415.996;0;10
0;2084.13;415.874;0;10
